#Start Time,End Time,Experiment,Flux Type,Flags,User Experiment Name,User Filename,Options,BGStart,BGEnd,JSON Type,Spacecraft,IDSEP Path,Location,Species
2001-09-23 11:40:00,2001-10-01 07:55:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-10-01 07:55:00,2001-10-14 15:15:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-10-14 15:15:00,2001-10-18 02:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-10-18 02:05:00,2001-10-19 17:30:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-10-19 17:30:00,2001-10-22 15:55:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-10-22 15:55:00,2001-10-30 14:10:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-10-30 14:10:00,2001-11-03 16:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-11-03 16:40:00,2001-11-16 00:25:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-11-16 00:25:00,2001-11-22 20:55:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-11-22 20:55:00,2001-12-04 22:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-12-04 22:20:00,2001-12-10 19:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-12-10 19:20:00,2001-12-15 21:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-12-15 21:45:00,2001-12-25 05:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-12-25 05:50:00,2001-12-29 04:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-12-29 04:50:00,2001-12-30 01:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-12-30 01:05:00,2002-01-09 23:35:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-01-09 23:35:00,2002-01-14 06:10:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-01-14 06:10:00,2002-01-27 13:35:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-01-27 13:35:00,2002-01-31 23:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-01-31 23:05:00,2002-02-19 06:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-02-19 06:05:00,2002-02-23 21:10:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-02-23 21:10:00,2002-03-15 06:25:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-03-15 06:25:00,2002-03-18 05:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-03-18 05:45:00,2002-03-19 02:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-03-19 02:40:00,2002-03-20 14:25:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2002-03-20 14:25:00,2002-03-22 13:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
